Sensitive Activity,Background Size,Function,Background Odds,Percentage,Absolute,Confidence Privacy
STORNO,3,quadratic,False,False,True,0.32763486874202763
STORNO,3,quadratic,False,False,False,0.3275425475945222
STORNO,3,cubic,True,True,True,0.011186495445573711
STORNO,3,cubic,True,True,False,0.011186495049111466
STORNO,3,cubic,True,False,True,1.8505137701630938e-07
STORNO,3,cubic,True,False,False,1.85051370457876e-07
STORNO,3,cubic,False,True,True,17422.09339403192
STORNO,3,cubic,False,True,False,17421.953239485785
STORNO,3,cubic,False,False,True,0.28820307385437943
STORNO,3,cubic,False,False,False,0.2882007553631335
STORNO,4,basic,True,True,True,0.035835799704007625
STORNO,4,basic,True,True,False,0.035817678856516925
STORNO,4,basic,True,False,True,0.0009130961764581119
STORNO,4,basic,True,False,False,0.0009126344572640508
STORNO,4,basic,False,True,True,21.350544917686964
STORNO,4,basic,False,True,False,21.210739510795474
STORNO,4,basic,False,False,True,0.5440118845026669
STORNO,4,basic,False,False,False,0.5404496427350696
STORNO,4,quadratic,True,True,True,0.011747210459240636
STORNO,4,quadratic,True,True,False,0.011747168787496603
STORNO,4,quadratic,True,False,True,7.626646145336993e-06
STORNO,4,quadratic,True,False,False,7.626619090773961e-06
STORNO,4,quadratic,False,True,True,692.0261117841703
STORNO,4,quadratic,False,True,False,691.8871764345087
STORNO,4,quadratic,False,False,True,0.4492843893640771
STORNO,4,quadratic,False,False,False,0.44919418831144603
STORNO,4,cubic,True,True,True,0.0055492470114945095
STORNO,4,cubic,True,True,False,0.005549246884200092
STORNO,4,cubic,True,False,True,9.179781155563064e-08
STORNO,4,cubic,True,False,False,9.179780944987661e-08
STORNO,4,cubic,False,True,True,24649.444930689162
STORNO,4,cubic,False,True,False,24649.306610467982
STORNO,4,cubic,False,False,True,0.4077607459194538
STORNO,4,cubic,False,False,False,0.4077584577723277
MANUAL,1,basic,True,True,True,0.08456373759380298
MANUAL,1,basic,True,True,False,0.07954308157831036
MANUAL,1,basic,True,False,True,0.00020548988235294117
MANUAL,1,basic,True,False,False,0.00019328968823529414
MANUAL,1,basic,False,True,True,5.342445995239158
MANUAL,1,basic,False,True,False,5.124270166399711
MANUAL,1,basic,False,False,True,0.01298214376843115
MANUAL,1,basic,False,False,False,0.012451976504351297
